Date,Value
20180418,5.32753
20180417,5.2588
20180416,5.26236
20180413,5.27733
20180412,5.24539
20180411,5.24297
20180410,5.22314
20180409,5.13132
20180406,5.11683
20180405,5.13516
20180404,5.02304
20180403,5.08382
20180328,5.04774
20180327,5.0552
20180326,5.01405
20180323,5.01165
20180322,4.97414
20180321,5.03039
20180320,5.00003
20180319,4.97321
20180316,5.03428
20180315,5.02812
20180314,5.046
20180313,5.07853
20180312,5.06705
20180309,5.07897
20180308,5.06765
20180307,5.0539
20180306,5.08375
20180305,4.9813
20180302,4.92881
20180301,5.02276
20180228,5.09032
20180227,5.08165
20180226,5.08289
20180223,5.09554
20180222,5.02643
20180221,5.03427
20180220,5.02139
20180219,5.00998
20180216,5.01801
20180215,4.96372
20180214,4.9203
20180213,4.95881
20180212,4.95173
20180209,4.88147
20180208,4.95039
20180207,4.9871
20180206,4.88033
20180205,4.98646
20180202,5.02233
20180201,5.07451
20180131,5.02654
20180130,5.01114
20180129,5.082
20180126,5.123
20180125,5.1649
20180124,5.19949
20180123,5.2
20180122,5.19508
20180119,5.1692
20180118,5.16589
20180117,5.18146
20180116,5.20082
20180115,5.20556
20180112,5.19479
20180111,5.19448
20180110,5.19335
20180109,5.18772
20180108,5.15637
20180105,5.14883
20180104,5.10456
20180103,5.04534
20180102,5.02058
20171229,5.01515
20171228,5.04097
20171227,5.02317
20171222,4.97897
20171221,4.97705
20171220,4.92086
20171219,4.92881
20171218,4.91975
20171215,4.8754
20171214,4.89777
20171213,4.92443
20171212,4.95318
20171211,4.89604
20171208,4.86784
20171207,4.84691
20171206,4.87422
20171205,4.90978
20171204,4.96047
20171201,4.93837
20171130,4.92857
20171129,4.92035
20171128,4.90546
20171127,4.88505
20171124,4.93353
20171123,4.95929
20171122,4.98047
20171121,4.9807
20171120,4.92519
20171117,4.89587
20171116,4.92601
20171115,4.89388
20171114,4.94548
20171113,4.97692
20171110,4.98271
20171109,5.00268
20171108,5.068
20171107,5.04151
20171106,5.015
20171103,4.99303
20171102,4.96565
20171101,5.00707
20171031,4.95658
20171030,4.98412
20171027,4.91921
20171026,4.8825
20171025,4.90898
20171024,4.86787
20171023,4.86234
20171020,4.87308
20171019,4.83031
20171018,4.83596
20171017,4.83624
20171016,4.85062
20171013,4.84799
20171012,4.83986
20171011,4.82716
